idx,u,i,f,ts
1248,1,255,1,912862
1249,103,256,1,914477
1250,143,32,1,914554
1251,204,257,1,915179
1252,52,48,1,915520
1253,258,76,1,915694
1254,168,95,1,916172
1255,259,260,1,916419
1256,261,256,1,916489
1257,19,52,1,916544
1258,204,81,1,916712
1259,19,52,1,916724
1260,259,256,1,916804
1261,51,260,1,916957
1262,260,51,1,917082
1263,204,262,1,917086
1264,19,52,1,917144
1265,103,260,1,917162
1266,263,254,1,917177
1267,263,254,1,917350
1268,204,51,1,917395
1269,260,51,1,917603
1270,204,51,1,917732
1271,41,256,1,917903
1272,204,51,1,917906
1273,204,51,1,917922
1274,36,254,1,917946
1275,204,51,1,917958
1276,36,222,1,917983
1277,204,51,1,918066
1278,204,51,1,918092
1279,204,51,1,918302
1280,204,51,1,918342
1281,62,215,1,918375
1282,204,51,1,918498
1283,264,158,1,918568
1284,6,122,1,918602
1285,204,51,1,918936
1286,36,254,1,919021
1287,36,6,1,919065
1288,41,265,1,919092
1289,204,51,1,919096
1290,204,51,1,919337
1291,36,6,1,919641
1292,36,254,1,919688
1293,260,51,1,919698
1294,204,51,1,919711
1295,36,222,1,919789
1296,96,6,1,919859
1297,204,51,1,919876
1298,96,6,1,919934
1299,256,259,1,919970
1300,204,48,1,919982
1301,36,254,1,919991
1302,36,6,1,920009
1303,204,51,1,920012
1304,96,6,1,920032
1305,36,6,1,920115
1306,96,6,1,920123
1307,204,51,1,920215
1308,96,6,1,920281
1309,204,51,1,920281
1310,36,6,1,920350
1311,36,254,1,920378
1312,36,254,1,920404
1313,204,48,1,920431
1314,96,6,1,920576
1315,211,251,1,920609
1316,204,266,1,920738
1317,204,51,1,920766
1318,267,260,1,920787
1319,267,256,1,920811
1320,260,51,1,920899
1321,260,267,1,920909
1322,12,260,1,920918
1323,263,191,1,920968
1324,12,101,1,921061
1325,204,48,1,921152
1326,204,51,1,921192
1327,204,266,1,921218
1328,12,175,1,921273
1329,204,48,1,921301
1330,204,51,1,921486
1331,51,267,1,921570
1332,260,51,1,921582
1333,204,48,1,921614
1334,260,51,1,921654
1335,268,149,1,921715
1336,267,51,1,921725
1337,189,8,1,922014
1338,63,127,1,922094
1339,51,267,1,922219
1340,204,48,1,922342
1341,204,221,1,922458
1342,127,63,1,922551
1343,204,48,1,922565
1344,212,6,1,922637
1345,204,48,1,922737
1346,204,48,1,922780
1347,267,51,1,922953
1348,140,6,1,922993
1349,12,175,1,923023
1350,103,267,1,923029
1351,204,48,1,923038
1352,69,254,1,923135
1353,212,34,1,923316
1354,212,48,1,923418
1355,103,267,1,923784
1356,176,269,1,923886
1357,204,48,1,924029
1358,103,166,1,924187
1359,19,265,1,924231
1360,95,168,1,924373
1361,212,254,1,924724
1362,212,48,1,924922
1363,176,270,1,925053
1364,176,267,1,925081
1365,212,48,1,925257
1366,69,271,1,925258
1367,212,48,1,925454
1368,69,271,1,925468
1369,69,271,1,925728
1370,69,271,1,925799
1371,272,273,1,925852
1372,69,271,1,925883
1373,48,256,1,925891
1374,69,271,1,925967
1375,274,48,1,926207
1376,69,271,1,926245
1377,274,48,1,926501
1378,144,260,1,926644
1379,103,265,1,926668
1380,212,48,1,926755
1381,263,222,1,926856
1382,198,256,1,926867
1383,103,270,1,926970
1384,176,256,1,927165
1385,212,48,1,927212
1386,263,239,1,927262
1387,212,48,1,927576
1388,135,105,1,927776
1389,263,239,1,927986
1390,103,228,1,927994
1391,212,48,1,928137
1392,103,228,1,928188
1393,204,48,1,928229
1394,101,271,1,928442
1395,101,34,1,928677
1396,275,20,1,928748
1397,103,228,1,928777
1398,276,8,1,928777
1399,20,275,1,928815
1400,20,275,1,928824
1401,101,34,1,928831
1402,263,277,1,929000
1403,263,277,1,929083
1404,140,6,1,929375
1405,9,135,1,929446
1406,140,278,1,929479
1407,9,135,1,929896
1408,34,101,1,930018
1409,127,260,1,930140
1410,9,135,1,930189
1411,101,68,1,930314
1412,260,127,1,930392
1413,103,52,1,930496
1414,199,279,1,930572
1415,199,260,1,930741
1416,260,199,1,931003
1417,260,127,1,931023
1418,41,101,1,931333
1419,63,127,1,931418
1420,19,52,1,931503
1421,41,280,1,931541
1422,271,101,1,931653
1423,68,101,1,931664
1424,176,101,1,931689
1425,260,127,1,931799
1426,281,254,1,931861
1427,41,280,1,932237
1428,41,280,1,932286
1429,277,68,1,932420
1430,282,34,1,932420
1431,176,283,1,932475
1432,176,283,1,932481
1433,41,280,1,932513
1434,176,283,1,932551
1435,176,283,1,932566
1436,41,280,1,932781
1437,176,248,1,933000
1438,176,284,1,933099
1439,176,166,1,933183
1440,220,271,1,933236
1441,41,270,1,933288
1442,12,101,1,933319
1443,220,67,1,933342
1444,9,135,1,933348
1445,12,101,1,933425
1446,67,256,1,933565
1447,12,101,1,933618
1448,36,285,1,933694
1449,12,101,1,933892
1450,220,67,1,934001
1451,286,221,1,934031
1452,36,285,1,934764
1453,36,285,1,934803
1454,101,32,1,935080
1455,189,132,1,936279
1456,220,221,1,936462
1457,220,221,1,936807
1458,221,3,1,938669
1459,181,180,1,938816
1460,181,177,1,938827
1461,181,177,1,938840
1462,181,260,1,939244
1463,260,287,1,939938
1464,236,239,1,943475
1465,260,181,1,949447
1466,51,288,1,956746
1467,215,51,1,958651
1468,1,255,1,961647
1469,79,166,1,961750
1470,79,256,1,961876
1471,79,260,1,961956
1472,204,68,1,962508
1473,289,135,1,962524
1474,204,79,1,962551
1475,204,276,1,962616
1476,204,221,1,962628
1477,204,271,1,962636
1478,3,221,1,962761
1479,58,199,1,963030
1480,44,290,1,964036
1481,27,221,1,965661
1482,291,292,1,966321
1483,69,293,1,966341
1484,69,104,1,966385
1485,9,260,1,967207
1486,114,124,1,967424
1487,199,58,1,968723
1488,63,290,1,969239
1489,32,291,1,969896
1490,36,236,1,970064
1491,36,291,1,970174
1492,51,294,1,970450
1493,36,236,1,972403
1494,105,135,1,973099
1495,211,228,1,974792
1496,291,32,1,975129
1497,211,260,1,975235
1498,204,68,1,975621
1499,204,276,1,975726
1500,204,79,1,975747
1501,295,296,1,975853
1502,204,48,1,976128
1503,211,288,1,976231
1504,211,284,1,976281
1505,204,288,1,976307
1506,204,284,1,976435
1507,294,51,1,976759
1508,263,277,1,976902
1509,6,221,1,976953
1510,44,129,1,977641
1511,297,191,1,977983
1512,70,124,1,978191
1513,32,291,1,979530
1514,51,294,1,980656
1515,53,291,1,980883
1516,204,298,1,981203
1517,294,51,1,981315
1518,9,32,1,982061
1519,9,177,1,982114
1520,220,221,1,982547
1521,289,220,1,982987
1522,211,265,1,983205
1523,221,3,1,984256
1524,221,6,1,984443
1525,221,211,1,984970
1526,27,221,1,985187
1527,277,34,1,985294
1528,263,277,1,985615
1529,277,299,1,985981
1530,277,299,1,986076
1531,300,52,1,986171
1532,212,67,1,987046
1533,277,50,1,987527
1534,204,221,1,988340
1535,204,181,1,988425
1536,211,221,1,988690
1537,140,124,1,988875
1538,6,221,1,988932
1539,184,32,1,989051
1540,193,233,1,989052
1541,32,184,1,989080
1542,32,184,1,989202
1543,32,184,1,989303
1544,301,63,1,989356
1545,32,184,1,989444
1546,193,149,1,989571
1547,289,8,1,989703
1548,9,299,1,989983
1549,140,124,1,990014
1550,6,88,1,990097
1551,302,138,1,990184
1552,204,68,1,990295
1553,288,51,1,991250
1554,288,211,1,991304
1555,228,211,1,991543
1556,260,51,1,991555
1557,260,199,1,991578
1558,260,79,1,991602
1559,260,211,1,991642
1560,260,181,1,991742
1561,63,301,1,991832
1562,303,294,1,992317
1563,204,68,1,992475
1564,155,3,1,993115
1565,205,304,1,993134
1566,155,8,1,993626
1567,277,252,1,994170
1568,204,68,1,994215
1569,212,211,1,994277
1570,204,68,1,994575
1571,204,68,1,994855
1572,204,68,1,995002
1573,288,50,1,995085
1574,204,68,1,995141
1575,101,32,1,995218
1576,204,68,1,995500
1577,143,67,1,995864
1578,212,228,1,996310
1579,212,228,1,996466
1580,228,121,1,996848
1581,67,164,1,996997
1582,67,132,1,997085
1583,228,61,1,997215
1584,228,304,1,997391
1585,305,306,1,997452
1586,239,236,1,997571
1587,114,124,1,997686
1588,51,294,1,998027
1589,67,172,1,998165
1590,51,288,1,998234
1591,277,172,1,998367
1592,288,51,1,998434
1593,209,299,1,998491
1594,67,175,1,998897
1595,3,221,1,999128
1596,3,155,1,999581
1597,307,6,1,999618
1598,307,6,1,999695
1599,307,51,1,999842
1600,6,299,1,999894
1601,307,6,1,999935
1602,307,6,1,1000073
1603,277,51,1,1000084
1604,307,6,1,1000271
1605,277,79,1,1000295
1606,277,51,1,1000329
1607,281,308,1,1000552
1608,307,6,1,1000589
1609,277,51,1,1000644
1610,193,302,1,1000741
1611,307,6,1,1000835
1612,302,193,1,1000884
1613,307,67,1,1001107
1614,281,302,1,1001109
1615,193,302,1,1001223
1616,307,6,1,1001241
1617,60,308,1,1001323
1618,60,308,1,1001329
1619,60,308,1,1001332
1620,60,308,1,1001335
1621,60,308,1,1001338
1622,309,175,1,1001367
1623,310,72,1,1001597
1624,143,67,1,1001603
1625,308,60,1,1001661
1626,212,209,1,1001668
1627,302,193,1,1001728
1628,307,67,1,1001831
1629,189,302,1,1001945
1630,193,302,1,1001969
1631,212,34,1,1002041
1632,277,184,1,1002064
1633,281,302,1,1002118
1634,302,193,1,1002157
1635,189,302,1,1002208
1636,193,302,1,1002317
1637,212,34,1,1002573
1638,277,184,1,1002736
1639,277,184,1,1002919
1640,302,193,1,1003071
1641,277,184,1,1003211
1642,9,177,1,1003363
1643,277,184,1,1003459
1644,9,299,1,1003529
1645,277,184,1,1003722
1646,121,228,1,1003833
1647,193,302,1,1003986
1648,308,60,1,1004055
1649,36,211,1,1004169
1650,302,193,1,1004171
1651,303,212,1,1004382
1652,36,155,1,1004430
1653,193,302,1,1004442
1654,193,311,1,1004520
1655,36,34,1,1004660
1656,194,296,1,1004670
1657,211,128,1,1004835
1658,36,211,1,1004851
1659,296,63,1,1005147
1660,302,193,1,1005348
1661,194,312,1,1005410
1662,281,302,1,1005463
1663,193,302,1,1005556
1664,9,8,1,1005620
1665,128,51,1,1005626
1666,194,132,1,1005720
1667,294,51,1,1005776
1668,302,193,1,1005786
1669,128,51,1,1005894
1670,294,51,1,1005895
1671,299,209,1,1005964
1672,9,8,1,1005993
1673,299,6,1,1005998
1674,248,283,1,1006030
1675,128,236,1,1006133
1676,263,308,1,1006225
1677,281,302,1,1006231
1678,9,299,1,1006308
1679,36,299,1,1006326
1680,19,302,1,1006328
1681,128,51,1,1006390
1682,9,8,1,1006470
1683,128,51,1,1006512
1684,294,51,1,1006601
1685,67,32,1,1006725
1686,103,299,1,1006760
1687,36,299,1,1006764
1688,9,299,1,1006813
1689,313,228,1,1006953
1690,263,308,1,1007009
1691,9,8,1,1007088
1692,314,308,1,1007147
1693,277,191,1,1007181
1694,212,51,1,1007242
1695,306,305,1,1007314
1696,9,299,1,1007398
1697,277,191,1,1007403
1698,9,8,1,1007427
1699,9,299,1,1007576
1700,212,51,1,1007616
1701,263,311,1,1007623
1702,103,299,1,1007685
1703,277,191,1,1007753
1704,103,299,1,1007905
1705,277,191,1,1007925
1706,9,299,1,1007929
1707,193,280,1,1008061
1708,212,51,1,1008088
1709,314,254,1,1008189
1710,281,302,1,1008297
1711,303,212,1,1008437
1712,303,298,1,1008470
1713,263,315,1,1008478
1714,212,51,1,1008494
1715,263,316,1,1008498
1716,260,51,1,1008546
1717,51,59,1,1008571
1718,263,315,1,1008615
1719,260,79,1,1008624
1720,103,299,1,1008626
1721,128,211,1,1008628
1722,314,308,1,1008681
1723,314,51,1,1008702
1724,314,34,1,1008713
1725,103,299,1,1008796
1726,286,221,1,1008838
1727,308,315,1,1008895
1728,9,315,1,1008902
1729,9,316,1,1008917
1730,317,315,1,1008957
1731,318,124,1,1008997
1732,63,296,1,1009062
1733,128,51,1,1009079
1734,9,316,1,1009113
1735,286,34,1,1009177
1736,9,299,1,1009183
1737,314,51,1,1009236
1738,212,51,1,1009261
1739,317,315,1,1009277
1740,63,301,1,1009309
1741,128,236,1,1009331
1742,260,51,1,1009357
1743,9,316,1,1009361
1744,314,48,1,1009361
1745,314,34,1,1009423
1746,318,34,1,1009424
1747,286,34,1,1009474
1748,294,51,1,1009481
1749,204,51,1,1009490
1750,140,124,1,1009504
1751,204,68,1,1009579
1752,204,298,1,1009602
1753,318,34,1,1009620
1754,314,48,1,1009670
1755,314,34,1,1009698
1756,50,288,1,1009773
1757,314,34,1,1009859
1758,286,34,1,1010090
1759,176,311,1,1010184
1760,9,8,1,1010200
1761,176,306,1,1010253
1762,176,299,1,1010282
1763,176,319,1,1010309
1764,176,300,1,1010349
1765,144,193,1,1010400
1766,282,67,1,1010402
1767,176,315,1,1010408
1768,176,316,1,1010413
1769,9,8,1,1010459
1770,288,50,1,1010585
1771,228,121,1,1010587
1772,318,34,1,1010597
1773,318,124,1,1010604
1774,282,34,1,1010629
1775,212,6,1,1010669
1776,297,34,1,1010696
1777,124,318,1,1010718
1778,289,212,1,1010799
1779,297,88,1,1010836
1780,140,124,1,1010857
1781,254,308,1,1010890
1782,9,8,1,1010899
1783,83,313,1,1010949
1784,103,318,1,1010971
1785,140,124,1,1011019
1786,9,8,1,1011049
1787,34,318,1,1011148
1788,297,34,1,1011153
1789,144,288,1,1011177
1790,214,154,1,1011196
1791,212,6,1,1011205
1792,212,6,1,1011390
1793,36,299,1,1011415
1794,144,88,1,1011518
1795,308,254,1,1011524
1796,101,184,1,1011539
1797,9,8,1,1011555
1798,212,6,1,1011563
1799,254,308,1,1011597
1800,211,288,1,1011633
1801,94,320,1,1011638
1802,282,214,1,1011638
1803,211,260,1,1011651
1804,318,124,1,1011663
1805,36,211,1,1011673
1806,212,211,1,1011673
1807,288,211,1,1011689
1808,318,34,1,1011719
1809,211,228,1,1011735
1810,211,288,1,1011861
1811,194,88,1,1011892
1812,212,211,1,1012005
1813,144,290,1,1012115
1814,27,194,1,1012115
1815,194,88,1,1012133
1816,212,34,1,1012189
1817,9,32,1,1012230
1818,9,8,1,1012269
1819,176,233,1,1012273
1820,124,318,1,1012357
1821,176,32,1,1012375
1822,44,99,1,1012397
1823,144,48,1,1012411
1824,144,51,1,1012645
1825,318,34,1,1012726
1826,9,8,1,1012754
1827,318,34,1,1012781
1828,318,124,1,1012795
1829,176,32,1,1012824
1830,212,34,1,1012849
1831,228,315,1,1012873
1832,44,99,1,1012973
1833,32,184,1,1013043
1834,9,316,1,1013065
1835,321,144,1,1013100
1836,144,99,1,1013135
1837,44,99,1,1013168
1838,67,32,1,1013336
1839,9,8,1,1013389
1840,184,101,1,1013408
1841,41,184,1,1013414
1842,67,32,1,1013471
1843,67,32,1,1013514
1844,193,315,1,1013519
1845,144,193,1,1013592
1846,9,8,1,1013622
1847,9,299,1,1013647
1848,9,260,1,1013656
1849,9,132,1,1013725
1850,144,99,1,1013807
1851,144,322,1,1013919
1852,44,99,1,1014110
1853,144,193,1,1014164
1854,281,323,1,1014165
1855,99,144,1,1014194
1856,144,193,1,1014237
1857,144,99,1,1014325
1858,95,52,1,1014356
1859,52,95,1,1014407
1860,103,324,1,1014582
1861,95,52,1,1014617
1862,103,324,1,1014753
1863,63,155,1,1014773
1864,176,324,1,1014791
1865,297,325,1,1014812
1866,297,325,1,1014837
1867,144,99,1,1014843
1868,44,299,1,1014925
1869,209,299,1,1014957
1870,297,325,1,1014981
1871,297,34,1,1015012
1872,60,308,1,1015012
1873,103,324,1,1015033
1874,144,99,1,1015071
1875,51,324,1,1015136
1876,155,63,1,1015163
1877,297,325,1,1015175
1878,324,51,1,1015184
1879,78,326,1,1015200
1880,51,324,1,1015218
1881,324,51,1,1015248
1882,63,155,1,1015249
1883,51,324,1,1015289
1884,324,51,1,1015317
1885,297,325,1,1015347
1886,281,144,1,1015359
1887,51,324,1,1015407
1888,144,193,1,1015412
1889,67,63,1,1015458
1890,212,209,1,1015510
1891,324,51,1,1015524
1892,144,99,1,1015556
1893,193,144,1,1015565
1894,51,324,1,1015612
1895,297,325,1,1015634
1896,144,193,1,1015662
1897,34,324,1,1015666
1898,323,34,1,1015688
1899,144,99,1,1015701
1900,63,67,1,1015757
1901,144,193,1,1015827
1902,297,325,1,1015829
1903,307,325,1,1015933
1904,144,99,1,1015939
1905,212,51,1,1015940
1906,297,325,1,1015977
1907,324,51,1,1016053
1908,27,194,1,1016083
1909,297,325,1,1016130
1910,324,34,1,1016136
1911,144,48,1,1016149
1912,144,48,1,1016168
1913,34,324,1,1016174
1914,319,34,1,1016207
1915,48,144,1,1016220
1916,319,325,1,1016232
1917,34,88,1,1016246
1918,212,51,1,1016255
1919,144,99,1,1016325
1920,297,325,1,1016341
1921,52,95,1,1016349
1922,319,325,1,1016380
1923,144,48,1,1016391
1924,319,34,1,1016418
1925,204,327,1,1016472
1926,297,325,1,1016505
1927,204,68,1,1016577
1928,204,51,1,1016586
1929,51,324,1,1016595
1930,325,319,1,1016646
1931,324,51,1,1016754
1932,297,325,1,1016862
1933,52,328,1,1016914
1934,281,144,1,1016931
1935,103,324,1,1016959
1936,51,324,1,1016974
1937,324,329,1,1016975
1938,297,325,1,1016993
1939,212,51,1,1017004
1940,329,324,1,1017012
1941,62,78,1,1017027
1942,297,325,1,1017111
1943,72,291,1,1017165
1944,324,51,1,1017230
1945,212,51,1,1017236
1946,324,329,1,1017239
1947,9,294,1,1017357
1948,329,324,1,1017362
1949,103,324,1,1017390
1950,9,97,1,1017400
1951,204,68,1,1017405
1952,9,318,1,1017432
1953,128,329,1,1017495
1954,9,78,1,1017513
1955,38,52,1,1017544
1956,9,52,1,1017599
1957,308,60,1,1017602
1958,9,330,1,1017711
1959,51,52,1,1017725
1960,9,86,1,1017750
1961,51,331,1,1017857
1962,38,288,1,1017867
1963,38,288,1,1017870
1964,332,333,1,1017882
1965,324,329,1,1017902
1966,51,324,1,1017935
1967,9,61,1,1017950
1968,9,262,1,1017988
1969,38,288,1,1018065
1970,12,168,1,1018066
1971,324,51,1,1018089
1972,9,288,1,1018191
1973,51,324,1,1018278
1974,9,288,1,1018365
1975,12,288,1,1018403
1976,62,260,1,1018427
1977,128,324,1,1018465
1978,12,288,1,1018481
1979,281,323,1,1018495
1980,324,51,1,1018496
1981,9,288,1,1018569
1982,313,78,1,1018599
1983,281,323,1,1018607
1984,38,288,1,1018622
1985,12,288,1,1018634
1986,9,288,1,1018639
1987,9,316,1,1018662
1988,51,324,1,1018709
1989,324,51,1,1018725
1990,303,316,1,1018767
1991,12,288,1,1018772
1992,38,288,1,1018809
1993,9,316,1,1018831
1994,51,324,1,1018848
1995,103,324,1,1018853
1996,38,288,1,1018913
1997,12,288,1,1018914
1998,67,90,1,1018937
1999,324,51,1,1018952
2000,303,316,1,1018953
2001,9,288,1,1018970
2002,38,288,1,1018981
2003,316,303,1,1018987
2004,12,288,1,1018994
2005,334,128,1,1019006
2006,303,316,1,1019037
2007,281,323,1,1019082
2008,38,288,1,1019084
2009,335,34,1,1019111
2010,103,324,1,1019112
2011,51,324,1,1019119
2012,9,316,1,1019119
2013,38,288,1,1019146
2014,12,288,1,1019163
2015,38,288,1,1019182
2016,323,281,1,1019201
2017,12,288,1,1019203
2018,9,288,1,1019205
2019,38,288,1,1019209
2020,12,288,1,1019234
2021,103,324,1,1019236
2022,38,288,1,1019245
2023,324,51,1,1019250
2024,323,281,1,1019283
2025,38,288,1,1019284
2026,323,281,1,1019310
2027,51,324,1,1019313
2028,12,288,1,1019315
2029,9,97,1,1019331
2030,9,288,1,1019368
2031,324,51,1,1019383
2032,323,281,1,1019389
2033,12,288,1,1019417
2034,12,288,1,1019511
2035,9,282,1,1019551
2036,12,288,1,1019579
2037,324,329,1,1019615
2038,281,323,1,1019621
2039,333,319,1,1019626
2040,9,288,1,1019681
2041,323,281,1,1019725
2042,332,281,1,1019743
2043,9,316,1,1019769
2044,329,324,1,1019783
2045,9,288,1,1019784
2046,323,281,1,1019784
2047,9,288,1,1019820
2048,323,281,1,1019830
2049,332,281,1,1019857
2050,281,323,1,1019960
2051,336,315,1,1019967
2052,9,288,1,1020023
2053,323,281,1,1020025
2054,323,281,1,1020056
2055,128,324,1,1020065
2056,9,288,1,1020081
2057,332,281,1,1020089
2058,9,288,1,1020104
2059,9,288,1,1020110
2060,9,288,1,1020116
2061,281,323,1,1020165
2062,9,288,1,1020179
2063,335,34,1,1020257
2064,336,333,1,1020273
2065,335,34,1,1020281
2066,323,281,1,1020291
2067,128,324,1,1020300
2068,308,333,1,1020301
2069,332,281,1,1020330
2070,333,308,1,1020335
2071,9,288,1,1020413
2072,332,281,1,1020415
2073,332,281,1,1020433
2074,332,281,1,1020456
2075,323,281,1,1020530
2076,335,34,1,1020531
2077,323,281,1,1020570
2078,281,323,1,1020596
2079,9,288,1,1020596
2080,36,189,1,1020597
2081,333,329,1,1020674
2082,323,281,1,1020726
2083,323,281,1,1020742
2084,323,333,1,1020844
2085,335,34,1,1020852
2086,34,101,1,1020862
2087,41,97,1,1020888
2088,36,75,1,1020890
2089,103,324,1,1020901
2090,329,333,1,1020901
2091,332,281,1,1020920
2092,128,221,1,1020962
2093,103,316,1,1020962
2094,323,281,1,1020966
2095,36,211,1,1021001
2096,41,308,1,1021011
2097,260,211,1,1021012
2098,128,324,1,1021072
2099,335,34,1,1021076
2100,337,281,1,1021205
2101,103,324,1,1021224
2102,34,313,1,1021230
2103,41,308,1,1021237
2104,337,260,1,1021254
2105,337,281,1,1021277
2106,281,254,1,1021401
2107,34,313,1,1021429
2108,337,281,1,1021438
2109,335,34,1,1021443
2110,41,308,1,1021507
2111,254,281,1,1021553
2112,62,260,1,1021651
2113,335,34,1,1021926
2114,220,221,1,1022051
2115,308,311,1,1022191
2116,176,311,1,1022193
2117,103,324,1,1022289
2118,335,34,1,1022327
2119,128,329,1,1022373
2120,324,51,1,1022490
2121,41,308,1,1022511
2122,41,308,1,1022538
2123,41,308,1,1022634
2124,103,324,1,1022669
2125,9,308,1,1022675
2126,338,260,1,1022777
2127,260,338,1,1022777
2128,103,324,1,1022790
2129,260,338,1,1022797
2130,254,311,1,1022822
2131,335,34,1,1022835
2132,311,308,1,1022859
2133,263,311,1,1022886
2134,311,254,1,1022906
2135,254,311,1,1022975
2136,263,311,1,1022977
2137,9,308,1,1023028
2138,308,311,1,1023067
2139,335,34,1,1023152
2140,191,315,1,1023178
2141,103,311,1,1023222
2142,335,191,1,1023222
2143,335,34,1,1023242
2144,311,50,1,1023257
2145,311,254,1,1023270
2146,311,308,1,1023298
2147,34,311,1,1023310
2148,308,311,1,1023346
2149,254,311,1,1023350
2150,9,308,1,1023383
2151,335,191,1,1023387
2152,9,311,1,1023405
2153,103,311,1,1023494
2154,103,324,1,1023567
2155,9,308,1,1023574
2156,9,308,1,1023590
2157,9,311,1,1023598
2158,103,311,1,1023606
2159,9,311,1,1023691
2160,254,8,1,1023798
2161,9,308,1,1023892
2162,204,339,1,1023983
2163,103,311,1,1023994
2164,324,329,1,1024142
2165,329,324,1,1024169
2166,9,282,1,1024291
2167,324,329,1,1024301
2168,313,34,1,1024335
2169,313,34,1,1024473
