idx,u,i,f,ts
1238,17,56,-1,196829
1239,41,54,1,196952
1240,23,15,1,197186
1241,42,26,1,197320
1242,41,81,1,197483
1243,0,54,1,197508
1244,39,85,1,197774
1245,28,80,1,197833
1246,34,17,1,198037
1247,21,13,1,198060
1248,27,80,1,198065
1249,50,64,1,198173
1250,50,67,1,198353
1251,84,45,1,198369
1252,8,71,1,198452
1253,26,27,1,198457
1254,104,41,1,198506
1255,0,86,1,198557
1256,56,86,1,198809
1257,50,9,1,199010
1258,44,12,1,199183
1259,68,83,1,199199
1260,11,38,1,199243
1261,62,37,1,200209
1262,18,38,-1,200366
1263,5,98,1,200486
1264,65,1,1,200582
1265,60,85,1,200637
1266,38,43,1,200720
1267,18,57,1,200742
1268,80,34,1,200858
1269,20,59,1,201426
1270,13,50,1,201449
1271,41,62,1,201478
1272,52,84,1,201488
1273,64,21,1,201875
1274,5,90,1,202062
1275,5,76,1,202266
1276,25,73,1,202351
1277,41,23,1,202383
1278,35,100,1,202408
1279,61,94,1,202571
1280,85,16,1,202577
1281,25,63,1,202670
1282,23,8,1,202715
1283,0,87,1,203041
1284,105,28,1,203049
1285,47,93,1,203051
1286,31,86,1,203106
1287,63,67,1,203125
1288,28,90,1,203234
1289,36,25,-1,203239
1290,39,31,1,203325
1291,25,85,1,203394
1292,41,50,1,203403
1293,7,72,1,203444
1294,67,79,1,203496
1295,2,83,1,203621
1296,76,64,1,203695
1297,60,64,1,203925
1298,48,41,1,204328
1299,2,29,1,204352
1300,30,49,1,204452
1301,4,57,1,204492
1302,54,58,1,204573
1303,4,64,1,204587
1304,88,96,1,204869
1305,39,13,1,204920
1306,31,0,1,205071
1307,57,102,1,205115
1308,35,80,1,205116
1309,38,66,1,205306
1310,31,3,-1,205389
1311,57,105,1,205444
1312,17,99,1,205502
1313,37,61,1,205512
1314,45,47,1,205948
1315,45,14,1,206023
1316,5,85,1,206564
1317,11,44,1,206731
1318,84,37,1,206878
1319,31,48,1,206915
1320,68,63,1,207101
1321,48,53,1,207427
1322,5,79,1,207558
1323,106,76,1,207611
1324,21,59,1,207706
1325,57,24,1,207727
1326,45,13,1,208057
1327,75,87,1,208199
1328,34,99,1,208204
1329,68,58,1,208292
1330,40,65,1,208318
1331,7,64,1,208489
1332,107,0,1,208557
1333,48,71,1,208586
1334,77,74,1,208681
1335,26,66,1,208847
1336,52,22,1,208978
1337,108,28,1,209461
1338,73,98,1,209646
1339,25,17,1,210028
1340,7,78,1,210040
1341,44,96,1,210388
1342,44,40,1,210464
1343,45,71,1,210571
1344,5,39,-1,210631
1345,10,92,1,210682
1346,15,45,1,210896
1347,74,16,1,210944
1348,90,83,1,211002
1349,87,22,1,211008
1350,28,89,1,211290
1351,39,91,1,211599
1352,6,46,1,211663
1353,32,75,1,211750
1354,33,86,1,211791
1355,45,87,1,211840
1356,49,108,1,211972
1357,5,49,1,212154
1358,7,86,1,212316
1359,3,35,1,212324
1360,50,20,1,212562
1361,92,87,1,212597
1362,13,108,1,212613
1363,3,101,1,212703
1364,15,97,1,212983
1365,57,13,1,213079
1366,37,87,1,213178
1367,49,72,1,213613
1368,21,66,1,213821
1369,12,54,-1,213840
1370,44,89,1,213844
1371,21,101,1,214190
1372,89,40,1,214255
1373,86,6,1,214555
1374,109,0,1,214959
1375,13,80,1,215127
1376,65,56,1,215141
1377,60,82,1,215244
1378,45,83,1,215249
1379,31,78,1,215505
1380,10,93,1,215509
1381,86,37,1,215684
1382,25,88,1,215727
1383,49,15,1,215906
1384,20,55,1,215997
1385,7,75,1,216405
1386,62,0,1,216503
1387,18,91,1,216523
1388,80,5,1,216615
1389,36,100,1,216798
1390,79,78,1,216856
1391,62,38,1,216876
1392,28,74,1,216924
1393,55,40,1,217040
1394,30,101,1,217292
1395,29,54,1,217299
1396,31,52,1,217382
1397,20,69,-1,217467
1398,18,38,1,217471
1399,11,97,1,217548
1400,105,106,1,217736
1401,50,84,1,217744
1402,19,31,1,217830
1403,74,79,1,217874
1404,5,76,-1,217989
1405,85,88,1,218004
1406,76,14,1,218084
1407,21,70,1,218186
1408,53,66,1,218274
1409,57,58,1,218588
1410,28,38,1,218718
1411,73,24,1,218767
1412,83,21,1,218936
1413,88,99,1,219015
1414,39,26,1,219302
1415,43,100,1,219454
1416,63,11,-1,219481
1417,61,26,1,219658
1418,31,90,1,219708
1419,69,95,1,220090
1420,54,83,1,220250
1421,50,19,1,220467
1422,1,92,1,220630
1423,56,72,1,220730
1424,4,106,1,220803
1425,8,12,-1,220817
1426,23,58,1,220867
1427,17,50,1,221095
1428,43,69,1,221572
1429,0,93,1,221615
1430,39,97,1,221681
1431,51,5,1,221725
1432,20,65,1,221873
1433,5,101,1,221957
1434,45,78,1,222092
1435,110,4,1,222135
1436,53,57,1,222217
1437,21,106,1,222335
1438,7,51,1,222602
1439,57,109,1,222656
1440,32,82,1,222728
1441,8,87,1,222728
1442,72,102,1,222761
1443,21,1,1,223046
1444,33,72,1,223109
1445,7,5,1,223207
1446,0,77,1,223259
1447,11,95,1,223573
1448,75,44,1,223663
1449,11,83,1,223719
1450,65,18,1,223963
1451,39,32,1,224004
1452,43,73,1,224128
1453,65,109,1,224223
1454,52,71,1,224232
1455,26,71,1,224304
1456,4,86,1,224337
1457,111,10,1,224608
1458,36,43,1,224768
1459,20,86,1,224770
1460,42,12,1,224987
1461,75,40,1,225183
1462,39,40,1,225795
1463,35,47,1,226027
1464,59,54,1,226051
1465,13,29,1,226358
1466,48,83,1,226499
1467,25,108,1,226536
1468,41,50,-1,226662
1469,28,58,1,226698
1470,20,40,1,226843
1471,9,78,1,227194
1472,4,36,1,227324
1473,67,17,1,227347
1474,14,81,1,227487
1475,73,109,1,227544
1476,60,75,1,227742
1477,23,76,1,227969
1478,34,99,-1,228036
1479,74,69,1,228042
1480,27,100,1,228053
1481,12,99,1,228299
1482,37,110,1,228494
1483,22,65,1,228869
1484,65,104,1,229009
1485,97,87,1,229046
1486,51,62,1,229859
1487,83,5,1,229873
1488,12,63,1,230008
1489,44,67,1,230181
1490,76,46,1,230370
1491,22,59,1,230388
1492,72,5,1,230467
1493,97,41,1,230594
1494,5,67,1,230686
1495,41,35,1,230862
1496,63,33,1,230985
1497,36,73,1,231167
1498,9,84,1,231286
1499,21,76,1,231497
1500,43,107,1,231508
1501,4,33,1,231725
1502,112,21,1,232050
1503,76,66,1,232149
1504,23,105,1,232177
1505,70,62,1,232212
1506,58,78,1,232261
1507,25,30,1,232634
1508,4,83,1,232678
1509,39,105,1,233032
1510,6,30,1,233437
1511,45,62,1,233588
1512,11,21,1,233609
1513,7,76,1,233913
1514,9,81,1,233951
1515,39,73,1,234808
1516,41,93,1,234993
1517,50,106,1,235011
1518,12,78,1,235281
1519,106,112,1,235293
1520,28,29,1,235335
1521,8,75,1,235443
1522,113,62,1,235960
1523,10,85,1,235965
1524,50,43,1,236130
1525,80,76,1,236188
1526,38,29,1,236259
1527,22,16,1,236460
1528,114,6,1,236610
1529,11,111,1,237059
1530,78,88,1,237492
1531,28,79,1,238014
1532,39,113,1,238056
1533,115,57,1,238107
1534,116,7,1,238488
1535,39,106,1,238514
1536,0,100,1,238534
1537,46,56,1,238568
1538,32,48,1,238615
1539,72,90,1,238850
1540,84,61,1,239196
1541,59,48,1,239231
1542,20,103,1,239269
1543,52,98,1,239421
1544,65,74,1,239521
1545,14,99,1,239549
1546,13,110,1,239627
1547,4,77,1,239938
1548,117,49,1,240397
1549,59,74,1,240670
1550,32,67,1,240841
1551,0,84,1,240863
1552,11,103,1,240897
1553,18,47,1,240946
1554,43,32,1,240981
1555,14,69,1,241050
1556,25,47,1,241184
1557,40,88,1,241200
1558,24,101,1,241262
1559,118,36,1,241294
1560,10,51,-1,241601
1561,36,32,1,241605
1562,106,73,1,241654
1563,20,91,1,241669
1564,23,17,1,241680
1565,18,70,-1,241728
1566,7,30,1,241769
1567,26,90,1,241790
1568,87,12,1,242068
1569,12,52,1,242286
1570,59,103,1,242451
1571,35,90,1,242491
1572,47,6,1,242591
1573,83,55,1,242816
1574,40,93,1,243210
1575,40,67,1,243292
1576,16,77,1,243507
1577,3,100,1,243622
1578,119,63,1,243739
1579,43,57,1,243744
1580,44,103,1,243779
1581,32,24,1,243814
1582,2,77,1,244055
1583,120,31,1,244121
1584,49,79,1,244157
1585,21,7,-1,244197
1586,5,36,1,244356
1587,58,45,1,244377
1588,46,52,1,244625
1589,39,67,1,244671
1590,0,91,1,244712
1591,0,4,-1,244845
1592,36,93,1,245057
1593,121,65,1,245086
1594,81,44,1,245111
1595,20,105,1,245362
1596,16,78,1,245403
1597,10,92,-1,245461
1598,84,73,1,245504
1599,0,23,1,245588
1600,24,13,1,245755
1601,36,65,1,245811
1602,17,14,1,245856
1603,61,32,1,246139
1604,74,105,1,246274
1605,60,32,1,246460
1606,37,99,1,246577
1607,14,44,1,246715
1608,92,58,1,246815
1609,47,115,1,246953
1610,39,3,1,246975
1611,30,34,1,247113
1612,4,82,1,247137
1613,20,60,-1,247262
1614,47,36,-1,247317
1615,61,52,1,247545
1616,90,66,1,247667
1617,34,90,1,247726
1618,66,31,1,247749
1619,122,17,1,247753
1620,24,15,-1,247780
1621,4,120,1,247962
1622,21,115,1,248069
1623,38,23,1,248215
1624,78,88,-1,248300
1625,84,24,1,248404
1626,13,31,1,248670
1627,74,26,1,248760
1628,13,107,1,248824
1629,14,80,1,248865
1630,21,100,1,248874
1631,6,118,1,249062
1632,57,70,1,249340
1633,91,109,1,249363
1634,123,30,1,249401
1635,41,64,1,249596
1636,78,113,1,249653
1637,20,78,-1,249780
1638,31,98,1,249854
1639,82,35,1,249859
1640,24,97,1,249871
1641,38,6,1,249947
1642,34,55,1,250038
1643,30,70,1,250085
1644,23,88,1,250690
1645,59,58,1,250779
1646,101,89,1,250888
1647,33,41,1,250980
1648,49,1,1,251055
1649,21,111,1,251299
1650,15,71,1,251406
1651,20,24,1,251735
1652,25,97,1,251777
1653,22,110,1,251817
1654,24,58,1,251818
1655,103,87,1,251960
1656,9,13,-1,252032
1657,52,103,1,252058
1658,13,56,1,252114
1659,72,25,1,252125
1660,8,123,1,252152
1661,124,115,1,252245
1662,71,66,1,252257
1663,125,35,1,252314
1664,19,63,1,252344
1665,24,89,1,252474
1666,69,12,1,252833
1667,28,74,-1,253033
1668,15,47,1,253153
1669,37,120,1,253252
1670,64,44,1,253317
1671,1,16,1,253350
1672,21,87,1,253608
1673,104,36,1,253987
1674,32,100,1,254060
1675,55,40,-1,254107
1676,23,37,1,254115
1677,29,123,1,254384
1678,44,119,1,254542
1679,20,81,1,254753
1680,41,52,1,254982
1681,71,9,1,254996
1682,4,44,1,255018
1683,45,91,1,255195
1684,16,83,1,255336
1685,24,114,1,255361
1686,27,111,1,255365
1687,39,124,1,255845
1688,28,21,1,255858
1689,7,31,1,256087
1690,126,46,1,256090
1691,88,90,1,256259
1692,5,120,1,256688
1693,76,70,1,256961
1694,3,99,1,257244
1695,24,98,1,257289
1696,120,13,1,257321
1697,78,39,1,257865
1698,13,95,1,257871
1699,17,81,1,257904
1700,70,3,1,258437
1701,2,0,-1,258484
1702,73,41,1,258541
1703,103,69,1,258584
1704,87,70,1,258725
1705,28,125,1,258818
1706,91,69,1,258953
1707,10,77,1,258959
1708,28,96,1,259023
1709,44,73,1,259066
1710,27,82,1,259071
1711,44,39,1,259286
1712,83,61,1,259377
1713,5,40,1,259483
1714,127,0,1,259636
1715,66,91,-1,259690
1716,8,37,1,259930
1717,30,1,1,260017
1718,49,63,1,260216
1719,91,61,1,260280
1720,18,99,1,260620
1721,27,38,1,260628
1722,40,102,1,260693
1723,0,48,1,260772
1724,11,113,1,260982
1725,14,92,1,261162
1726,55,35,-1,261233
1727,69,28,1,261296
1728,43,67,1,261345
1729,59,117,1,261496
1730,42,89,1,261521
1731,45,69,1,261603
1732,65,74,-1,261669
1733,10,6,-1,262018
1734,42,34,1,262145
1735,51,63,1,262165
1736,128,11,1,262167
1737,11,27,1,262276
1738,14,39,1,262576
1739,0,56,1,262625
1740,21,80,1,262849
1741,61,128,1,262944
1742,125,118,1,263271
1743,20,38,1,263650
1744,4,121,1,263768
1745,10,65,1,264439
1746,67,3,1,264525
1747,23,114,1,264612
1748,34,5,-1,264975
1749,30,80,1,265059
1750,43,10,1,265355
1751,15,22,-1,265449
1752,129,18,1,265478
1753,22,13,1,265596
1754,75,55,1,266134
1755,104,60,1,266211
1756,44,84,1,266263
1757,0,71,1,266642
1758,63,2,1,266735
1759,102,122,1,266853
1760,14,128,1,267380
1761,5,87,1,267422
1762,88,15,1,267574
1763,51,27,1,267772
1764,19,89,1,267869
1765,65,113,1,267869
1766,56,5,1,267940
1767,50,92,1,268281
1768,55,65,1,268480
1769,82,125,1,268564
1770,52,76,1,268651
1771,37,126,1,268697
1772,11,48,1,268758
1773,37,83,1,268959
1774,56,71,1,269299
1775,20,76,-1,269327
1776,85,41,1,269552
1777,4,32,-1,269610
1778,37,117,1,269715
1779,0,98,1,269720
1780,130,56,1,269768
1781,79,94,1,269805
1782,61,62,1,269843
1783,47,42,-1,269932
1784,68,48,1,270017
1785,82,35,-1,270044
1786,43,83,1,270178
1787,131,10,1,270687
1788,1,28,1,270711
1789,1,100,1,271039
1790,47,66,1,271135
1791,3,57,1,271148
1792,33,22,-1,271609
1793,69,68,1,271674
1794,36,18,1,271744
1795,92,24,1,271983
1796,6,60,1,272020
1797,132,11,1,272192
1798,38,107,1,272346
1799,57,92,1,272380
1800,49,110,1,272509
1801,79,42,1,272946
1802,64,103,1,273054
1803,36,114,1,273439
1804,90,80,1,273471
1805,38,84,1,273511
1806,60,111,1,273829
1807,70,83,1,273834
1808,43,55,1,273901
1809,23,66,1,273921
1810,22,116,1,273959
1811,29,102,1,274021
1812,112,4,1,274405
1813,35,78,1,274554
1814,0,57,1,274700
1815,13,81,1,274803
1816,1,71,1,274889
1817,87,131,1,274950
1818,38,40,1,274953
1819,5,118,1,274961
1820,16,64,1,275009
1821,14,77,1,275167
1822,5,103,1,275178
1823,57,84,1,275449
1824,41,77,1,275736
1825,2,98,1,275741
1826,87,85,1,275803
1827,22,112,1,275897
1828,59,2,1,276254
1829,45,98,1,276860
1830,20,39,1,276894
1831,9,101,1,277389
1832,105,106,-1,277395
1833,41,130,1,277498
1834,5,111,1,277511
1835,18,101,1,277915
1836,9,87,1,277972
1837,133,5,1,278016
1838,38,68,1,278141
1839,5,129,1,278204
1840,61,124,1,278380
1841,39,125,1,278739
1842,25,51,1,278803
1843,39,64,1,278917
1844,63,83,1,279079
1845,51,22,1,279185
1846,134,7,1,279276
1847,26,94,1,279497
1848,22,83,1,279558
1849,61,43,1,279697
1850,118,113,1,279879
1851,44,113,1,279906
1852,12,96,1,280169
1853,135,7,1,280496
1854,78,73,1,280546
1855,0,29,1,280633
1856,19,121,1,280653
1857,136,12,1,280846
1858,36,67,1,281017
1859,52,4,1,281092
1860,137,24,1,281224
1861,85,135,1,281310
1862,3,52,1,281465
1863,65,70,1,281478
1864,4,85,-1,281771
1865,17,93,1,281782
1866,78,4,1,281868
1867,14,98,1,282199
1868,35,25,1,282336
1869,85,125,1,282369
1870,78,137,1,282406
1871,72,5,-1,282409
1872,34,118,1,282427
1873,39,5,1,282446
1874,2,136,1,282514
1875,19,126,1,282537
1876,25,41,1,282679
1877,1,91,1,282921
1878,22,78,1,283024
1879,14,129,1,283041
1880,45,100,1,283168
1881,83,7,1,283219
1882,11,97,-1,283253
1883,13,88,1,283296
1884,84,35,1,283325
1885,86,84,1,284238
1886,78,80,1,284378
1887,52,135,1,284393
1888,86,111,1,284496
1889,130,37,1,284506
1890,49,40,1,284763
1891,20,137,1,284806
1892,99,30,1,284883
1893,57,82,1,285027
1894,138,81,1,285087
1895,27,106,1,285171
1896,9,49,1,285766
1897,6,48,1,286156
1898,65,1,-1,286272
1899,44,60,1,286432
1900,42,60,1,286583
1901,52,92,1,286631
1902,5,123,1,286687
1903,8,121,1,286724
1904,56,96,1,286999
1905,11,100,1,287018
1906,34,36,1,287151
1907,2,4,1,287400
1908,90,106,1,287527
1909,13,52,1,287654
1910,139,61,1,287701
1911,4,113,1,287716
1912,80,126,1,287742
1913,52,118,1,287793
1914,83,110,1,287804
1915,140,26,1,288044
1916,93,57,-1,288238
1917,44,138,1,288346
1918,15,37,-1,288593
1919,36,116,1,288751
1920,40,82,-1,289147
1921,36,102,1,289157
1922,120,10,1,289326
1923,39,133,1,289335
1924,26,78,1,290214
1925,64,74,1,290247
1926,31,109,1,290252
1927,52,36,1,290406
1928,31,116,1,290465
1929,7,140,1,290640
1930,8,106,1,290647
1931,32,11,-1,290787
1932,85,51,1,290843
1933,83,23,1,290933
1934,57,31,1,291084
1935,5,116,1,291099
1936,57,131,1,291259
1937,88,38,1,291992
1938,141,11,1,292080
1939,56,108,1,292152
1940,142,20,1,292206
1941,58,115,1,292264
1942,106,0,1,292405
1943,46,65,1,292582
1944,0,128,1,292611
1945,78,140,1,292721
1946,70,127,1,292787
1947,14,122,1,292885
1948,30,114,1,293428
1949,15,141,1,293742
1950,18,54,1,293801
1951,3,90,1,293910
1952,51,77,1,293978
1953,38,21,-1,294054
1954,3,107,1,294132
1955,132,41,1,294179
1956,51,45,1,294276
1957,111,92,1,294426
1958,64,83,1,294704
1959,73,110,1,294766
1960,4,77,-1,294875
1961,19,35,1,294963
1962,7,71,1,295300
1963,37,54,1,295530
1964,45,27,1,295641
1965,41,136,1,295863
1966,125,123,1,295903
1967,58,74,1,296345
1968,28,82,1,296476
1969,16,91,1,296499
1970,94,128,1,296532
1971,37,128,1,296558
1972,143,35,1,296769
1973,11,12,-1,296810
1974,14,75,1,296810
1975,120,0,1,296984
1976,7,120,1,297001
1977,144,60,1,297193
1978,27,86,1,297405
1979,23,55,1,297699
1980,0,52,1,297846
1981,54,66,1,298073
1982,68,79,1,298082
1983,19,141,1,298256
1984,145,75,1,298787
1985,93,123,1,298873
1986,91,109,-1,298877
1987,49,124,1,298878
1988,9,118,1,299147
1989,86,138,1,299319
1990,146,87,1,299397
1991,31,106,1,299466
1992,96,14,1,299581
1993,76,77,1,299725
1994,70,91,1,300180
1995,18,7,1,300216
1996,22,97,1,300386
1997,20,47,-1,300455
1998,10,100,1,300595
1999,81,78,1,300683
2000,56,81,1,300874
2001,28,128,1,300914
2002,83,96,1,300927
2003,13,78,1,300981
2004,11,96,1,301007
2005,68,51,1,301033
2006,91,114,1,301239
2007,36,124,1,301440
2008,89,39,1,301453
2009,12,124,1,301470
2010,60,135,1,301612
2011,9,26,1,301957
2012,75,133,1,302257
2013,53,33,1,302307
2014,13,9,1,302374
2015,31,134,1,302441
2016,7,80,1,302619
2017,98,22,1,302659
2018,6,80,1,302901
2019,1,80,1,302941
2020,49,54,1,302968
2021,21,50,1,303004
2022,19,137,1,303065
2023,21,113,1,303068
2024,52,70,1,303146
2025,7,144,1,303526
2026,37,53,1,303555
2027,39,141,1,303616
2028,103,72,1,303641
2029,42,44,1,303790
2030,4,87,1,303872
2031,89,12,1,304405
2032,11,115,1,304788
2033,58,26,-1,305130
2034,73,120,1,305781
2035,54,120,1,305904
2036,147,33,1,306656
2037,105,36,1,306810
2038,82,66,1,306845
2039,92,101,1,306878
2040,11,85,1,307019
2041,70,84,1,307027
2042,148,31,1,307037
2043,1,122,1,307307
2044,7,123,1,307468
2045,18,90,1,307720
2046,45,32,1,307738
2047,37,104,1,307804
2048,75,27,1,308096
2049,71,137,1,308179
2050,32,106,1,308182
2051,15,63,1,308310
2052,40,124,1,308490
2053,13,111,1,308571
2054,69,112,1,308638
2055,42,88,1,309069
2056,40,61,1,309084
2057,11,20,1,309182
2058,62,147,1,309363
2059,78,29,1,309437
2060,76,45,1,309516
2061,20,104,1,309867
2062,149,4,1,310029
2063,7,98,1,310064
2064,64,38,1,310474
2065,31,75,1,310658
2066,26,148,1,310665
2067,31,53,1,310716
2068,55,82,1,310821
2069,20,78,1,311116
2070,95,112,1,311157
2071,60,89,1,311162
2072,134,2,1,311175
2073,46,131,1,311218
2074,27,33,1,311380
2075,81,15,1,311425
2076,25,141,1,311441
2077,118,0,1,311563
2078,7,73,1,311706
2079,83,60,1,312132
2080,48,98,1,312423
2081,28,112,1,312442
2082,40,45,1,312627
2083,34,49,1,312732
2084,79,39,1,312965
2085,19,33,1,313099
2086,51,36,1,313351
2087,60,125,1,313360
2088,52,34,1,313379
2089,5,107,1,313380
2090,83,109,1,313459
2091,48,117,1,313567
2092,37,142,1,313591
2093,76,99,1,313781
2094,24,48,1,314148
2095,2,43,-1,314227
2096,59,69,1,314328
2097,28,140,1,314591
2098,124,146,1,314775
2099,35,95,1,314820
2100,7,124,1,314841
2101,115,20,1,314923
2102,9,135,1,315048
2103,128,71,1,315132
2104,39,113,-1,315248
2105,5,121,1,315297
2106,117,49,-1,315335
2107,56,139,1,315548
2108,73,80,1,315556
2109,47,88,1,315593
2110,34,132,1,315801
2111,92,147,1,315859
2112,62,108,1,315904
2113,24,76,1,316069
2114,57,78,1,316174
2115,61,145,1,316444
2116,43,147,1,316532
2117,3,75,1,316603
2118,75,6,1,316647
2119,19,22,1,316668
2120,39,8,-1,316720
2121,82,71,1,316725
2122,150,16,1,316851
2123,83,3,1,317058
2124,63,44,1,317079
2125,93,38,1,317112
2126,52,95,1,317215
2127,75,66,1,317389
2128,71,60,1,317396
2129,36,136,1,317787
2130,83,88,1,317910
2131,151,131,1,317983
2132,152,120,1,318067
2133,45,39,1,318412
2134,80,106,1,318473
2135,69,60,1,318584
2136,3,68,1,318796
2137,66,29,1,318813
2138,3,119,1,318990
2139,35,137,1,319274
2140,15,100,1,319278
2141,35,38,1,319453
2142,14,39,-1,319673
2143,0,115,1,319748
2144,153,26,1,319776
2145,21,136,1,319875
2146,56,10,1,320010
2147,6,137,1,320093
2148,50,111,1,320146
2149,48,70,1,320264
2150,23,37,-1,320296
2151,74,65,1,320335
2152,52,101,1,320529
2153,63,151,1,320949
2154,69,134,1,321168
2155,154,55,1,321530
2156,79,3,1,321580
2157,29,135,1,321635
2158,6,115,1,321882
2159,17,93,-1,322014
2160,1,24,1,322044
2161,3,153,1,322061
2162,53,56,1,322206
2163,112,31,1,322295
2164,60,30,1,322578
2165,5,34,1,322650
2166,26,145,1,322732
2167,74,47,1,322744
2168,91,47,1,322819
2169,17,120,1,322821
2170,53,19,1,322824
2171,51,71,1,322901
2172,69,112,-1,322967
2173,69,83,1,323047
2174,26,86,1,323682
2175,146,66,1,323734
2176,155,115,1,323776
2177,18,113,1,323891
2178,48,45,1,323927
2179,52,27,1,323934
2180,9,111,1,324079
2181,14,28,1,324252
2182,97,66,1,324599
2183,6,19,1,324857
2184,4,65,1,324869
2185,71,4,1,324882
2186,91,38,1,324947
2187,104,99,1,325015
2188,4,18,-1,325063
2189,22,101,1,325188
2190,44,132,1,325223
2191,60,126,1,325247
2192,36,43,-1,325260
2193,41,0,1,325413
2194,27,124,1,325421
2195,7,138,1,325422
2196,106,91,1,325586
2197,23,78,1,325832
2198,68,75,1,326284
2199,52,45,1,326413
2200,23,42,-1,326429
2201,54,77,1,326452
2202,59,27,1,326472
2203,156,36,1,327306
2204,89,113,1,327490
2205,64,35,1,327721
2206,61,152,1,327749
2207,16,100,1,327968
2208,4,139,1,328061
2209,52,128,1,328224
2210,40,61,-1,328255
2211,123,4,1,328264
2212,28,55,1,328464
2213,76,134,1,328464
2214,34,138,1,328588
2215,9,149,1,328593
2216,2,37,1,328942
2217,35,11,1,329072
2218,96,24,1,329208
2219,33,44,1,329421
2220,78,27,1,329574
2221,7,153,1,329658
2222,75,56,1,329942
2223,30,103,1,330003
2224,22,148,1,330008
2225,41,83,1,330164
2226,81,54,1,330199
2227,69,152,1,330391
2228,68,43,1,330538
2229,59,142,1,330628
2230,103,10,1,330804
2231,8,97,1,330880
2232,88,20,1,331060
2233,103,152,1,331193
2234,90,107,1,331239
2235,59,122,1,331368
2236,59,52,1,331420
2237,9,70,1,331497
2238,16,45,1,331633
2239,47,128,1,331767
2240,51,78,1,331882
2241,7,136,1,332187
2242,130,92,1,332412
2243,85,139,1,332464
2244,38,119,1,332690
2245,71,53,1,332885
2246,58,122,1,333158
2247,38,41,1,333196
2248,56,11,1,333231
2249,3,94,1,333289
2250,20,112,1,333426
2251,17,117,1,333567
2252,103,45,1,333716
2253,36,29,1,333886
2254,4,61,1,334081
2255,63,152,1,334110
2256,45,108,1,334184
2257,13,84,1,334210
2258,16,106,1,334291
2259,92,18,1,334322
2260,3,112,1,334619
2261,9,117,1,334662
2262,13,33,1,335038
2263,2,146,1,335116
2264,4,35,1,335349
2265,34,44,1,335548
2266,69,56,1,335601
2267,91,155,1,335658
2268,10,44,1,335692
2269,45,142,1,335699
2270,84,22,1,335754
2271,30,134,1,335763
2272,37,56,1,335772
2273,49,47,-1,335936
2274,64,63,1,336003
2275,17,112,1,336085
2276,45,152,1,336085
2277,113,147,1,336363
2278,95,107,1,336375
2279,135,10,1,336572
2280,144,129,1,337093
2281,2,28,-1,337152
2282,79,116,1,337233
2283,38,21,1,337242
2284,157,43,1,337301
2285,0,105,1,337385
2286,36,116,-1,337418
2287,25,62,1,337435
2288,53,23,1,337468
2289,1,79,1,337704
2290,10,52,-1,337730
2291,85,150,1,337769
2292,1,117,1,337973
2293,35,36,1,337991
2294,89,104,1,338024
2295,12,95,1,338084
2296,74,51,-1,338089
2297,52,18,1,338154
2298,41,76,1,338398
2299,31,70,1,338561
2300,60,157,1,338640
2301,42,54,1,338676
2302,74,20,1,338714
2303,121,65,-1,338784
2304,39,94,1,338858
2305,92,28,1,338869
2306,27,120,1,338931
2307,50,94,1,339091
2308,26,144,1,339146
2309,61,144,1,339184
2310,158,9,1,339347
2311,23,139,1,339361
2312,66,149,1,339753
2313,88,53,1,339826
2314,59,69,-1,340163
2315,22,69,1,340329
2316,39,109,1,340353
2317,19,16,1,340404
2318,26,116,1,340413
2319,37,135,1,340663
2320,81,121,1,340680
2321,61,137,1,340776
2322,97,116,1,341120
2323,51,16,1,341138
2324,12,118,1,341146
2325,97,73,1,341226
2326,159,38,1,341692
2327,90,134,1,341724
2328,20,139,1,342063
2329,39,109,-1,342071
2330,66,5,1,342126
2331,83,134,1,342491
2332,54,106,1,342548
2333,46,84,1,342569
2334,37,136,1,342599
2335,83,114,1,342622
2336,35,146,1,342684
2337,9,79,1,342952
2338,11,67,1,342996
2339,15,96,1,343067
2340,130,12,1,343298
2341,51,41,1,343572
2342,63,74,1,343626
2343,160,83,1,343751
2344,2,82,1,343982
